yf_symbol,symbol,name,market_cap,price,ma20,ma60,ma120,ma200,diff,peak,peak_diff,rsi,return_20d,return_60d,price_source,price_basis,price_time,after_market_price,after_market_change_pct,eps_growth,hist_per_avg,foreign_supply,per,pbr,roe,debt_ratio,revenue_growth,operating_growth,eps_cagr,eps3y,revenue,operating_income,net_income,operating_margin,net_margin,operating_cashflow,free_cashflow,cash,total_debt,net_cash,dividend_yield,payout_ratio,dividend_per_share,dividend_total,dividend_source,dividend_growth_3y,dividend_consecutive_years,dividend_cut_flag,dividend_history_years,dividend_history_source,sector,industry,analyst_buy_ratio,analyst_opinion_score,analyst_opinion_count,consensus_revision,target_mean,target_high,target_low,target_upside,earnings_surprise_pct,finnhub_source,consensus_source,fundamental_refreshed_at,peg,cagr,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_group_count,peer_per_count,peer_pbr_count,peer_roe_count,peer_per_gap,peer_pbr_gap,cashflow_status,financial_currency,dart_year,dart_fs_div,dart_report_code,dart_source,data_date,us_10y_bond,score_per,score_pbr,score_roe,score_peg,score_cagr,score_eps3y,score_rsi,score_peak_diff,score,grade,rank
NOW,NOW,"ServiceNow, Inc.",98.02,128.47999572753906,119.94049987792968,110.32633361816406,105.55191682179769,120.30567993164063,6.794621667524924,234.0780029296875,-45.11231550188338,66.62787160987097,30.07,25.81,daily_close,일봉 종가,2026-08-22 11:35 KST,,,-21.9,142.76,89.01,80.089745,10.320502,14.24,67.538,24.0,33.72,-0.42,1.68 -> 1.37 -> 1.67,13278000000.0,1824000000.0,1748000000.0,13.74,13.16,5444000000.0,4533000000.0,3726000000.0,2403000000.0,1323000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,89.09,4.53,46.0,0.2,140.25,248.0,72.0,9.16,4.76,Finnhub,yfinance,2026-08-18,,-0.42,34.97,11.14,35.92,23,21,22,22,129.02,-7.36,,,,,,,2026-08-21,4.74,0,0,12,0,0,0,1,3,16,D,60
CMCSA,CMCSA,Comcast Corporation,80.13,26.850000381469727,25.21550006866455,24.139833323160808,26.090666580200196,26.865942659378053,-0.05934010248756906,42.3055305480957,-36.533119822371965,73.41512673177806,20.4,6.46,daily_close,일봉 종가,2026-08-22 11:35 KST,,,-66.8,11.66,94.75,8.163462,1.0062819,11.49,100.474,-1.2,-11.28,20.53,3.71 -> 4.14 -> 5.39,123707000000.0,20670000000.0,19998000000.0,16.71,16.17,33643000000.0,19235000000.0,9481000000.0,98937000000.0,-89456000000.0,4.92,42.31,1.32,,yfinance,7.04,10.0,False,10.0,yfinance dividend history,Communication Services,Telecom Services,40.0,3.43,22.0,0.0,30.08,44.0,21.0,12.03,4.17,Finnhub,yfinance,2026-08-18,,20.53,18.89,6.29,39.26,7,6,6,6,-56.78,-84.0,,,,,,,2026-08-21,4.74,12,8,12,0,12,0,1,5,50,C,61
ACN,ACN,Accenture plc,78.32,185.27999877929688,173.05749893188477,157.81266657511392,173.45716667175293,205.74239974975586,-9.945641246212436,398.25,-53.47645981687461,72.44710921143479,26.05,5.06,daily_close,일봉 종가,2026-08-22 11:35 KST,,,9.0,25.74,87.15,14.046494,3.419927,24.41,25.035,5.6,8.04,6.21,10.77 -> 11.44 -> 12.15,69672977000.0,10840988000.0,7678433000.0,15.56,11.02,11474399000.0,10874360000.0,11478729000.0,8182866000.0,3295863000.0,3.52,50.88,6.52,,yfinance,3.28,10.0,True,10.0,yfinance dividend history,Technology,Information Technology Services,59.38,3.93,25.0,0.0,178.89,275.0,130.0,-3.45,2.28,Finnhub,yfinance,2026-08-21,1.56,6.21,40.45,11.14,35.92,23,21,22,22,-65.27,-69.3,,,,,,,2026-08-21,4.74,8,0,20,5,4,5,1,3,46,C,62
ADBE,ADBE,어도비,77.58,275.29998779296875,260.46849594116213,235.94216537475586,242.41974945068358,270.42889991760256,1.801245309525116,586.5499877929688,-53.064530982457406,63.965959607297,22.3,15.56,daily_close,일봉 종가,2026-08-22 11:35 KST,,,7.9,36.73,88.79,15.1728735,9.455779,62.95,61.443,12.7,12.47,18.86,11.82 -> 12.36 -> 16.7,23769000000.0,8706000000.0,7130000000.0,36.63,30.0,10031000000.0,9852000000.0,5431000000.0,6648000000.0,-1217000000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Application,39.13,3.27,34.0,1.35,269.61,380.0,190.0,-2.07,0.51,Finnhub,yfinance,2026-08-21,1.92,18.86,40.45,11.14,35.48,23,21,22,22,-62.49,-15.12,,,,,,,2026-08-21,4.74,8,0,20,5,12,5,3,3,56,B,63
INTU,INTU,Intuit Inc.,73.03,367.0,334.2785018920898,301.3406682332357,353.68975092569985,442.4651513671875,-17.055614692819372,807.3900146484375,-54.544892388865726,71.95374206655899,23.85,19.26,daily_close,일봉 종가,2026-08-22 11:35 KST,,,10.7,59.21,92.08,21.846952,4.763545,22.5,33.448,10.4,28.16,27.42,8.42 -> 10.43 -> 13.67,18831000000.0,4938000000.0,3869000000.0,26.22,20.55,6207000000.0,6083000000.0,2884000000.0,6639000000.0,-3755000000.0,1.31,28.31,4.8,,yfinance,15.28,10.0,False,10.0,yfinance dividend history,Technology,Software - Application,66.67,4.14,33.0,-6.5,451.32,921.0,250.0,22.98,4.5,Finnhub,yfinance,2026-08-19,2.04,27.42,40.45,11.14,35.92,23,21,22,22,-45.99,-57.24,,,,,,,2026-08-21,4.74,4,0,20,0,15,5,1,3,48,C,64
NKE,NKE,"Nike, Inc.",66.94,40.7599983215332,41.489999771118164,42.83649984995524,45.29308312733968,52.609899883270266,-22.52409069021111,89.44000244140625,-54.427552315603066,41.45454351020038,-2.25,-11.35,daily_close,일봉 종가,2026-08-22 11:35 KST,,,-34.8,25.92,82.21,20.504763,4.523109,16.02,79.333,0.1,-41.34,-24.97,3.73 -> 2.16 -> 2.1,46309000000.0,3702000000.0,3219000000.0,7.99,6.95,3698000000.0,3268000000.0,7464000000.0,11018000000.0,-3554000000.0,4.02,77.62,1.64,,yfinance,,,,,,Consumer Cyclical,Footwear & Accessories,48.89,,,-2.22,,,,,36.92,Finnhub,,2026-08-20,,-24.97,23.64,16.06,45.9,8,7,4,4,-13.26,-71.84,,,,,,,2026-08-21,4.74,4,0,16,0,0,0,5,3,28,D,65
EL,EL,"Estee Lauder Companies, Inc. (T",30.68,101.94000244140625,87.70449943542481,85.04183311462403,82.79316654205323,91.58894989013672,11.301639077296862,119.61000061035156,-14.773010683703713,75.93148856855693,26.96,11.78,daily_close,일봉 종가,2026-08-22 11:36 KST,102.0,0.058855755500139204,-45.5,65.66,95.71,,7.9115705,-5.95,232.908,4.6,-27.0,-59.39,6.55 -> 2.79 -> 1.08,14326000000.0,1141000000.0,-1133000000.0,7.96,-7.91,1272000000.0,670000000.0,2921000000.0,9467000000.0,-6546000000.0,1.37,471.43,1.4,,yfinance,-17.13,10.0,True,10.0,yfinance dividend history,Consumer Defensive,Household & Personal Products,52.78,3.64,26.0,0.0,95.85,125.0,70.0,-5.97,28.98,Finnhub,yfinance,2026-08-19,,-59.39,25.84,8.67,29.72,9,8,6,6,,-8.75,,,,,,,2026-08-21,4.74,0,0,0,0,0,0,1,5,6,D,66
ABBV,ABBV,AbbVie Inc.,0.0,264.9599914550781,253.29400024414062,243.44633356730142,227.42516644795737,226.5644496154785,16.94685194643904,265.9700012207031,-0.37974574613280887,74.35013617347542,2.16,23.01,daily_close,일봉 종가,2026-08-22 11:36 KST,266.171,0.45705336049846007,290.4,59.8,77.44,74.01117,-78.880615,,,10.2,68.92,-6.66,2.72 -> 2.39 -> 2.37,61160000000.0,20091000000.0,4226000000.0,32.85,6.91,19030000000.0,17816000000.0,5229000000.0,67496000000.0,-62267000000.0,2.61,190.4,6.92,,yfinance,5.17,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.58,4.32,29.0,2.09,276.59,328.0,200.0,4.39,0.6,Finnhub,yfinance,2026-08-22,0.25,-6.66,25.73,4.42,14.66,16,15,15,15,187.65,,,,,,,,2026-08-21,4.74,0,0,0,20,0,10,1,0,31,D,67
BKNG,BKNG,BKNG,0.0,209.6199951171875,204.91299896240236,184.35916697184246,177.8085402170817,185.6741201019287,12.896721956788232,232.6367950439453,-9.893877674170124,68.72645067016764,18.12,24.5,daily_close,일봉 종가,2026-08-22 11:36 KST,209.5,-0.05724411791938887,130.0,28.87,101.93,23.636972,-14.9205675,,,8.1,22.86,18.76,4.7 -> 6.91 -> 6.62,26917000000.0,9282000000.0,5404000000.0,34.48,20.08,9409000000.0,9087000000.0,17203000000.0,19293000000.0,-2090000000.0,0.8,17.86,1.68,,yfinance,,2.0,False,2.0,yfinance dividend history,Consumer Cyclical,Travel Services,82.61,4.45,36.0,0.0,237.81,301.0,188.0,13.45,1.5,Finnhub,yfinance,2026-08-18,0.18,18.76,22.83,15.13,30.56,8,7,5,5,3.53,,,,,,,,2026-08-21,4.74,4,0,0,20,12,10,1,0,47,C,68
ISRG,ISRG,ISRG,0.0,378.80999755859375,378.68049774169924,393.05199839274087,427.37649892171225,473.14609985351564,-19.938049224991605,610.4500122070312,-37.94577934579152,51.909678707260184,12.24,-9.49,daily_close,일봉 종가,2026-08-22 11:35 KST,,,26.5,72.94,89.49,46.070034,7.816237,17.42,,18.5,25.4,25.08,5.03 -> 6.42 -> 7.87,10064700000.0,2945500000.0,2856000000.0,29.27,28.38,3030500000.0,2490700000.0,3368000000.0,87000000.0,3281000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Instruments & Supplies,70.0,4.12,29.0,0.0,477.25,685.0,324.0,25.99,13.78,Finnhub,yfinance,2026-08-18,1.74,25.08,25.73,4.18,14.6,16,15,14,14,79.05,86.99,,,,,,,2026-08-21,4.74,0,0,16,5,15,8,5,5,54,C,69
BLK,BLK,BLK,0.0,1156.550048828125,1131.9570007324219,1059.0360005696614,1039.2570816040038,1055.2880020141602,9.595678774011692,1202.5899658203125,-3.8283969017471957,59.461182915699155,9.56,8.05,daily_close,일봉 종가,2026-08-22 11:35 KST,,,19.6,23.39,84.57,28.087904,3.0860846,12.28,23.192,30.6,4.92,-1.66,36.51 -> 42.01 -> 35.31,24216000000.0,7909000000.0,5553000000.0,32.66,22.93,3927000000.0,3552000000.0,11468000000.0,14996000000.0,-3528000000.0,1.98,52.43,22.92,,yfinance,2.21,10.0,False,10.0,yfinance dividend history,Financial Services,Asset Management,86.96,4.47,16.0,4.35,1314.44,1488.0,1190.0,13.65,6.33,Finnhub,yfinance,2026-08-18,1.43,-1.66,20.05,3.37,16.8,17,16,16,16,40.09,-8.42,,,,,,,2026-08-21,4.74,0,0,12,10,0,8,3,0,33,D,70
TJX,TJX,TJX,0.0,140.52999877929688,154.7155014038086,156.4383336385091,156.69416669209798,155.23100021362305,-9.470403085785192,168.41000366210938,-16.554838950511368,20.217607856726005,-8.88,-10.5,daily_close,일봉 종가,2026-08-22 11:36 KST,140.7449,0.15292195443666784,29.3,27.36,93.6,31.173489,16.987467,61.25,136.307,9.2,13.9,12.32,3.86 -> 4.26 -> 4.87,60372000000.0,7178000000.0,5494000000.0,11.89,9.1,6874000000.0,4917000000.0,6230000000.0,13489000000.0,-7259000000.0,1.37,33.07,1.92,,yfinance,12.95,10.0,False,10.0,yfinance dividend history,Consumer Cyclical,Apparel Retail,84.62,4.62,19.0,0.0,177.21,197.0,125.0,26.1,7.25,Finnhub,yfinance,2026-08-21,1.06,12.32,22.83,10.34,23.29,8,7,4,4,36.55,64.29,,,,,,,2026-08-21,4.74,0,0,20,10,8,8,1,5,52,C,71
VRTX,VRTX,VRTX,0.0,548.0499877929688,505.57349853515626,482.3899988810221,463.59274978637694,459.9713494873047,19.14872272019522,552.0599975585938,-0.726372094221406,75.72008030942331,14.81,25.35,daily_close,일봉 종가,2026-08-22 11:35 KST,,,8.0,27.23,98.25,30.772573,6.9075713,23.54,9.767,12.5,,9.32,12.82 -> 13.89 -> 15.32,12001300000.0,4554400000.0,3953200000.0,37.95,32.94,3631400000.0,3193800000.0,5084800000.0,2030500000.0,3054300000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Biotechnology,81.08,4.38,25.0,-1.42,563.12,672.0,350.0,2.75,0.01,Finnhub,yfinance,2026-08-20,3.85,9.32,25.73,4.18,14.6,16,15,14,14,19.6,65.25,,,,,,,2026-08-21,4.74,0,0,20,0,8,5,1,0,34,D,72
C,C,C,0.0,131.64999389648438,134.5685001373291,136.06500053405762,128.0804999669393,121.53109996795655,8.326176535220878,145.6699981689453,-9.624496772630422,46.16610398267078,-0.41,4.99,daily_close,일봉 종가,2026-08-22 11:35 KST,,,61.0,11.41,82.46,14.555436,1.178511,8.53,,15.5,,31.54,4.04 -> 5.94 -> 6.99,85213000000.0,,14306000000.0,,16.79,-67632000000.0,-74152000000.0,349579000000.0,367705000000.0,-18126000000.0,2.04,25.86,2.68,,yfinance,4.38,10.0,False,10.0,yfinance dividend history,Financial Services,Banks - Diversified,78.57,4.29,20.0,0.0,154.5,176.0,129.0,17.36,11.88,Finnhub,yfinance,2026-08-21,0.24,31.54,20.83,3.37,16.8,17,16,16,16,-30.12,-65.03,,,,,,,2026-08-21,4.74,8,8,6,20,15,10,5,0,72,A,73
SCHW,SCHW,SCHW,0.0,112.30000305175781,108.05499954223633,99.15699946085611,95.92049973805746,96.67289985656738,16.16492648754326,112.30000305175781,0.0,75.41504847632851,10.13,31.18,daily_close,일봉 종가,2026-08-22 11:35 KST,,,42.6,23.57,85.4,19.982208,4.41726,20.27,151.106,20.9,,35.3,2.54 -> 2.99 -> 4.65,23921000000.0,,8852000000.0,,37.01,9311000000.0,8763000000.0,46030000000.0,30951000000.0,15079000000.0,1.14,21.49,1.28,,yfinance,8.74,10.0,False,10.0,yfinance dividend history,Financial Services,Capital Markets,86.21,4.27,20.0,0.5,124.7,145.0,91.0,11.04,0.93,Finnhub,yfinance,2026-08-22,0.47,35.3,20.83,3.12,15.31,17,16,16,16,-4.07,41.58,,,,,,,2026-08-21,4.74,4,0,20,20,15,10,1,0,70,A,74
DE,DE,DE,0.0,647.469970703125,612.1980010986329,599.0089986165365,588.3261672973633,558.982749786377,15.830045014906924,662.489990234375,-2.2672070148465537,63.72224870157924,3.07,22.3,daily_close,일봉 종가,2026-08-22 11:35 KST,,,-8.5,16.62,84.65,34.47816,5.90897,18.35,376.022,-11.1,-26.35,-26.91,34.63 -> 25.62 -> 18.5,44665000000.0,8416000000.0,5027000000.0,18.84,11.25,7459000000.0,3231000000.0,8276000000.0,64250000000.0,-55974000000.0,1.0,36.71,6.48,,yfinance,12.84,10.0,False,10.0,yfinance dividend history,Industrials,Farm & Heavy Construction Machinery,61.76,3.88,23.0,0.0,646.75,812.0,500.0,-0.11,7.18,Finnhub,yfinance,2026-08-18,,-26.91,35.07,8.99,34.77,9,8,8,8,-1.69,-34.27,,,,,,,2026-08-21,4.74,0,0,16,0,0,0,3,0,19,D,75
ADP,ADP,ADP,0.0,280.80999755859375,270.70349807739257,246.05266647338868,227.31516647338867,235.62265029907226,19.17784525476047,326.80999755859375,-14.075456792521368,62.11820369007093,12.28,29.02,daily_close,일봉 종가,2026-08-22 11:35 KST,,,10.5,26.77,91.93,23.812378,15.533405,71.21,69.259,7.0,9.4,10.25,8.21 -> 9.1 -> 9.98,20560900000.0,5411900000.0,4079700000.0,26.32,19.84,4939700000.0,4392700000.0,3347800000.0,9065400000.0,-5717600000.0,2.42,60.45,6.8,,yfinance,13.09,10.0,False,10.0,yfinance dividend history,Technology,Software - Application,34.78,3.33,15.0,0.0,253.47,305.0,190.0,-9.74,0.98,Finnhub,yfinance,2026-08-21,2.27,10.25,40.45,10.68,35.48,23,21,22,22,-41.13,45.44,,,,,,,2026-08-21,4.74,4,0,20,0,8,5,3,5,45,C,76
PLTR,PLTR,PLTR,0.0,179.94000244140625,157.2744987487793,139.62449938456217,141.68070786794027,151.505899848938,18.767653682674442,207.17999267578125,-13.147983008669772,79.0165658443589,46.39,35.79,daily_close,일봉 종가,2026-08-22 11:35 KST,,,215.4,287.86,62.08,182.76405,39.936165,38.1,2.139,92.8,355.54,164.38,0.09 -> 0.19 -> 0.63,4475446000.0,1414015000.0,1625033000.0,31.59,36.31,2134473000.0,2100591000.0,1423796000.0,229338000.0,1194458000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,69.23,4.12,27.0,2.56,185.68,255.0,70.0,3.19,15.06,Finnhub,yfinance,2026-08-20,0.85,164.38,34.97,10.68,35.48,23,21,22,22,422.63,273.93,,,,,,,2026-08-21,4.74,0,0,20,16,15,10,1,5,67,B,77
MDLZ,MDLZ,MDLZ,0.0,64.44999694824219,62.77599983215332,61.41900005340576,60.07925011316935,58.8060001373291,9.59765465723347,75.70999908447266,-14.872542956535023,66.87341407667793,6.49,3.53,daily_close,일봉 종가,2026-08-22 11:35 KST,,,144.9,23.6,90.16,38.411045,3.0096622,13.34,82.643,4.1,-45.69,-27.74,3.62 -> 3.42 -> 1.89,38537000000.0,3620000000.0,2451000000.0,9.39,6.36,4514000000.0,3235000000.0,2125000000.0,21804000000.0,-19679000000.0,3.1,122.2,2.0,,yfinance,9.69,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Confectioners,63.64,4.04,23.0,1.88,69.13,77.0,55.0,7.26,3.7,Finnhub,yfinance,2026-08-18,0.27,-27.74,25.77,8.67,29.72,9,7,6,6,49.05,-65.29,,,,,,,2026-08-21,4.74,0,0,12,20,0,10,1,5,48,C,78
ADI,ADI,ADI,0.0,373.0899963378906,375.99950103759767,392.6366689046224,376.9712509155273,341.7575511932373,9.16803302085263,445.4800109863281,-16.249890649001344,57.23132140390544,0.33,-10.5,daily_close,일봉 종가,2026-08-22 11:35 KST,,,163.5,41.41,93.74,44.415478,5.402404,12.23,27.314,39.6,45.04,-16.56,6.55 -> 3.28 -> 4.56,11019707000.0,3002476000.0,2267342000.0,27.25,20.58,4812202000.0,4278650000.0,2499406000.0,8664610000.0,-6165204000.0,1.18,49.64,4.4,,yfinance,9.21,10.0,False,10.0,yfinance dividend history,Technology,Semiconductors,86.49,4.55,30.0,2.28,466.0,550.0,365.0,24.9,3.47,Finnhub,yfinance,2026-08-22,0.27,-16.56,34.97,11.14,35.92,23,21,22,22,27.01,-51.5,,,,,,,2026-08-21,4.74,0,0,12,20,0,10,3,5,50,C,79
LRCX,LRCX,LRCX,0.0,314.0,307.8974975585937,335.14166564941405,293.74549878438313,253.59459922790526,23.819671616038026,433.3299865722656,-27.537901892318082,57.13549960217084,2.88,-1.55,daily_close,일봉 종가,2026-08-22 11:36 KST,314.8107,0.25818471337579524,34.7,22.65,87.32,53.456295,36.125946,65.07,29.946,30.0,37.81,11.79,3.32 -> 2.9 -> 4.15,18435591000.0,5900968000.0,5358217000.0,32.01,29.06,6173264000.0,5414078000.0,6390659000.0,4484505000.0,1906154000.0,0.33,18.06,1.04,,yfinance,14.96,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,85.37,4.54,31.0,2.44,368.13,500.0,290.0,17.24,4.6,Finnhub,yfinance,2026-08-22,1.54,11.79,34.97,10.68,35.48,23,21,22,22,52.86,238.26,,,,,,,2026-08-21,4.74,0,0,20,5,8,10,3,5,51,C,80
CB,CB,CB,0.0,340.989990234375,348.81599884033204,340.77866617838544,333.7073331197103,323.7723005676269,5.317838998753935,363.5,-6.192574901134801,39.334098803445414,-5.21,6.35,daily_close,일봉 종가,2026-08-22 11:36 KST,341.0,0.00293550130844601,-0.7,12.8,85.01,12.343838,1.803735,14.82,30.941,6.1,,8.53,21.8 -> 22.51 -> 25.68,59783000000.0,,10310000000.0,,17.25,12816000000.0,12816000000.0,2272000000.0,17227000000.0,-14955000000.0,1.2,13.93,4.08,,yfinance,-17.02,10.0,True,10.0,yfinance dividend history,Financial Services,Insurance - Property & Casualty,51.43,3.52,23.0,-2.86,365.26,425.0,306.0,7.12,7.69,Finnhub,yfinance,2026-08-21,,8.53,20.83,3.37,16.8,17,16,16,16,-40.74,-46.48,,,,,,,2026-08-21,4.74,8,3,12,0,8,0,5,0,36,D,81
MRSH,MRSH,마쉬,0.0,192.00999450683594,190.21999893188476,176.91266606648762,174.0831663767497,177.45214942932128,8.2038144504488,244.27000427246094,-21.394362325115335,48.0266226939913,6.24,19.57,daily_close,일봉 종가,2026-08-22 11:36 KST,191.76,-0.13019869485337976,7.3,24.18,96.19,21.542313,5.981797,25.9,145.027,6.2,6.98,5.81,7.53 -> 8.18 -> 8.43,26981000000.0,6223000000.0,4160000000.0,23.06,15.42,5292000000.0,5001000000.0,2687000000.0,21449000000.0,-18762000000.0,2.06,43.96,3.96,,yfinance,15.09,10.0,False,10.0,yfinance dividend history,Financial Services,Insurance Brokers,41.94,3.48,21.0,0.0,204.86,238.0,180.0,6.69,1.8,Finnhub,yfinance,2026-08-19,2.95,5.81,20.05,3.12,15.31,17,16,16,16,7.44,91.72,,,,,,,2026-08-21,4.74,4,0,20,0,4,5,5,5,43,C,82
GILD,GILD,GILD,0.0,146.1199951171875,136.10050048828126,131.44716707865396,134.32250003814698,133.06139987945556,9.813962012696486,155.8000030517578,-6.213098680976628,73.12324582182403,13.0,9.3,daily_close,일봉 종가,2026-08-22 11:36 KST,146.54,0.287438336194612,1684.21,72.38,91.95,17.731707,14.076931,-20.68,226.482,10.2,10.43,22.75,4.5 -> 0.38 -> 6.78,29442000000.0,11701000000.0,8510000000.0,39.74,28.9,10019000000.0,9456000000.0,7564000000.0,24936000000.0,-17372000000.0,2.24,43.4,3.28,,yfinance,2.67,10.0,False,10.0,yfinance dividend history,Healthcare,Drug Manufacturers - General,81.08,4.31,27.0,0.0,157.41,180.0,123.0,7.73,6.73,Finnhub,yfinance,2026-08-18,0.01,22.75,30.77,4.18,15.46,16,15,14,14,-42.37,236.77,,,,,,,2026-08-21,4.74,8,0,0,20,12,10,1,0,51,C,83
PANW,PANW,PANW,0.0,357.8699951171875,358.0334991455078,325.84749908447264,254.67949981689452,226.00039993286134,58.34927514442501,396.0,-9.62878911182134,54.48246487550619,10.53,44.03,daily_close,일봉 종가,2026-08-22 11:35 KST,,,-56.04,116.13,85.21,326.74783,11.041372,4.83,7.698,31.1,81.74,58.11,0.64 -> 3.64 -> 1.6,9221500000.0,1242900000.0,1133900000.0,13.48,12.3,3716000000.0,3469800000.0,2268600000.0,338200000.0,1930400000.0,,0.0,0.0,,yfinance,,,,,,Technology,Software - Infrastructure,79.37,4.36,50.0,0.0,347.17,434.0,203.0,-2.99,4.94,Finnhub,yfinance,2026-08-18,,58.11,34.97,10.78,35.92,23,21,22,22,834.37,2.42,,,,,,,2026-08-21,4.74,0,0,0,0,15,0,5,0,20,D,84
AMT,AMT,AMT,0.0,175.8000030517578,172.74050064086913,174.7793332417806,176.91575024922687,177.8845002746582,-1.1718262241408695,242.8300018310547,-27.603672640883964,54.557298691401016,5.48,-4.96,daily_close,일봉 종가,2026-08-22 11:35 KST,,,138.5,45.04,96.89,24.148352,22.021797,33.91,438.721,4.7,7.09,30.31,3.18 -> 4.82 -> 5.4,10644600000.0,4929200000.0,2529500000.0,46.31,23.76,5464000000.0,3783600000.0,1474800000.0,44963900000.0,-43489100000.0,3.97,96.01,6.98,,yfinance,5.08,10.0,False,10.0,yfinance dividend history,Real Estate,REIT - Specialty,82.76,4.44,23.0,3.45,215.7,260.0,188.0,22.7,14.74,Finnhub,yfinance,2026-08-22,0.17,30.31,,,,2,1,1,1,,,,,,,,,2026-08-21,4.74,4,0,20,20,15,10,5,5,79,A,85
KLAC,KLAC,KLAC,0.0,183.99000549316406,193.10250091552734,217.39750035603842,192.05705032348632,168.519195022583,9.180444084430759,301.7099914550781,-39.01759613401517,50.8596827162644,-12.6,-5.99,daily_close,일봉 종가,2026-08-22 11:35 KST,,,13.8,42.81,93.82,50.82597,37.87361,87.5,96.88,15.2,12.89,34.27,2.03 -> 3.04 -> 3.66,13579476000.0,5660780000.0,4830771000.0,41.69,35.57,4143079000.0,3767134000.0,1649842000.0,6151713000.0,-4501871000.0,0.5,21.86,0.92,,yfinance,16.34,10.0,False,10.0,yfinance dividend history,Technology,Semiconductor Equipment & Materials,65.71,4.14,27.0,0.0,231.78,325.0,165.0,25.97,0.76,Finnhub,yfinance,2026-08-22,3.68,34.27,34.97,10.68,35.48,23,21,22,22,45.34,254.62,,,,,,,2026-08-21,4.74,0,0,20,0,15,5,5,5,50,C,86
SO,SO,SO,0.0,88.94000244140625,93.0680004119873,93.98366661071778,94.61258335113526,92.52645011901855,-3.876132363231251,99.72000122070312,-10.810267396044528,24.29310546728678,-8.54,-5.12,daily_close,일봉 종가,2026-08-22 11:36 KST,89.52,0.6521222652043988,-0.8,19.71,72.58,24.567707,2.8727603,10.99,190.431,8.0,3.07,4.06,3.62 -> 3.99 -> 3.92,29553000000.0,7285000000.0,4341000000.0,24.65,14.69,9802000000.0,-2935000000.0,1639000000.0,74075000000.0,-72436000000.0,3.42,75.7,3.04,,yfinance,2.88,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,42.42,3.33,20.0,0.0,100.83,114.0,79.0,13.37,2.92,Finnhub,yfinance,2026-08-20,,4.06,,,,3,2,2,2,,,,,,,,,2026-08-21,4.74,4,3,12,0,4,0,1,5,29,D,87
MO,MO,MO,0.0,66.08999633789062,67.68549995422363,70.3261666615804,69.19575023651123,65.83640022277832,0.38519134438422975,74.91999816894531,-11.785907697358653,41.4634014118952,-9.45,-8.35,daily_close,일봉 종가,2026-08-22 11:36 KST,66.1438,0.0814096914672201,-2.7,9.83,63.63,14.385263,-35.55151,,,1.2,3.48,-5.05,4.57 -> 6.54 -> 4.12,20139000000.0,12035000000.0,6947000000.0,59.76,34.5,9290000000.0,9074000000.0,4474000000.0,25709000000.0,-21235000000.0,6.42,89.26,4.24,,yfinance,4.17,10.0,False,10.0,yfinance dividend history,Consumer Defensive,Tobacco,52.17,3.36,11.0,0.0,70.64,82.0,59.0,6.88,-2.05,Finnhub,yfinance,2026-08-21,,-5.05,25.92,8.57,29.15,9,7,7,7,-44.5,,,,,,,,2026-08-21,4.74,8,0,0,0,0,0,5,5,18,D,88
DUK,DUK,DUK,0.0,119.8499984741211,124.47399978637695,125.06366691589355,126.72850030263265,124.412250289917,-3.6670438844764246,133.4600067138672,-10.197817739456132,35.104223125131654,-8.17,-4.39,daily_close,일봉 종가,2026-08-22 11:36 KST,120.2799,0.3586996506902181,10.6,21.89,71.2,18.662651,1.7973486,9.86,162.155,1.1,8.05,33.51,3.54 -> 5.71 -> 6.31,32237000000.0,8577000000.0,4968000000.0,26.61,15.41,12330000000.0,-1694000000.0,245000000.0,90869000000.0,-90624000000.0,3.62,64.16,4.34,,yfinance,1.97,10.0,False,10.0,yfinance dividend history,Utilities,Utilities - Regulated Electric,53.57,3.87,19.0,3.57,137.74,147.0,129.0,14.93,3.29,Finnhub,yfinance,2026-08-20,1.76,33.51,,,,3,2,2,2,,,,,,,,,2026-08-21,4.74,4,6,6,5,15,5,5,5,51,C,89
BSX,BSX,BSX,0.0,50.369998931884766,49.22249984741211,46.74999993642171,54.701499938964844,69.43085006713868,-27.452999807466465,108.13999938964844,-53.42149138507729,57.674047823263365,13.83,-0.18,daily_close,일봉 종가,2026-08-22 11:35 KST,,,100.0,69.37,94.94,17.85774,2.4525917,14.66,42.25,11.6,32.28,34.65,1.07 -> 1.25 -> 1.94,20074000000.0,3971000000.0,2898000000.0,19.78,14.44,4534000000.0,3404000000.0,1965000000.0,11436000000.0,-9471000000.0,,0.0,0.0,,yfinance,,,,,,Healthcare,Medical Devices,80.0,,,-7.8,,,,,2.21,Finnhub,,2026-08-18,0.18,34.65,30.77,5.11,15.41,16,15,14,14,-41.96,-52.0,,,,,,,2026-08-21,4.74,8,3,12,20,15,10,3,3,74,A,90
